Network ID	Year	Fueling-Station Demand [kg]	Non-Fueling-Station Demand [kg]	Geometry [WKT]	Period
23527 | Denver--Aurora, CO	2049	36824900	0	POINT(-104.9503094 39.71006547)	Year
23527 | Denver--Aurora, CO	2050	46925200	0	POINT(-104.9503094 39.71006547)	Year
23743 | Des Moines, IA	2040	1980.3	0	POINT(-93.65699194 41.61891626)	Year
23743 | Des Moines, IA	2041	5042.23	0	POINT(-93.65699194 41.61891626)	Year
23743 | Des Moines, IA	2042	9677.59	0	POINT(-93.65699194 41.61891626)	Year
23743 | Des Moines, IA	2043	16526	0	POINT(-93.65699194 41.61891626)	Year
23743 | Des Moines, IA	2044	26631.7	0	POINT(-93.65699194 41.61891626)	Year
23743 | Des Moines, IA	2045	41089.6	0	POINT(-93.65699194 41.61891626)	Year
23743 | Des Moines, IA	2046	55962.4	0	POINT(-93.65699194 41.61891626)	Year
23743 | Des Moines, IA	2047	74931	0	POINT(-93.65699194 41.61891626)	Year
23743 | Des Moines, IA	2048	99135.4	0	POINT(-93.65699194 41.61891626)	Year
23743 | Des Moines, IA	2049	129599	0	POINT(-93.65699194 41.61891626)	Year
23743 | Des Moines, IA	2050	166791	0	POINT(-93.65699194 41.61891626)	Year
23824 | Detroit, MI	2030	26332.7	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2031	65373.6	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2032	124127	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2033	210581	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2034	339799	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2035	528638	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2036	728878	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2037	994548	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2038	1350480	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2039	1828150	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2040	2459590	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2041	3297770	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2042	4408190	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2043	5868780	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2044	7789720	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2045	10331200	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2046	13644600	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2047	17928800	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2048	23398600	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2049	30270400	0	POINT(-83.22772995 42.48960675)	Year
23824 | Detroit, MI	2050	38740100	0	POINT(-83.22772995 42.48960675)	Year
24472 | Dothan, AL	2050	105.229	0	POINT(-85.42660988 31.22485088)	Year
24580 | Dover, DE	2041	663.567	0	POINT(-75.54434658 39.14468238)	Year
24580 | Dover, DE	2042	1687.61	0	POINT(-75.54434658 39.14468238)	Year
24580 | Dover, DE	2043	3232.91	0	POINT(-75.54434658 39.14468238)	Year
24580 | Dover, DE	2044	5509.29	0	POINT(-75.54434658 39.14468238)	Year
24580 | Dover, DE	2045	8850.3	0	POINT(-75.54434658 39.14468238)	Year
24580 | Dover, DE	2046	13602.3	0	POINT(-75.54434658 39.14468238)	Year
24580 | Dover, DE	2047	18431.7	0	POINT(-75.54434658 39.14468238)	Year
24580 | Dover, DE	2048	24528.2	0	POINT(-75.54434658 39.14468238)	Year
24580 | Dover, DE	2049	32187.5	0	POINT(-75.54434658 39.14468238)	Year
24580 | Dover, DE	2050	41666.8	0	POINT(-75.54434658 39.14468238)	Year
24607 | Dover--Rochester, NH--ME	2040	708.766	0	POINT(-70.90442492 43.23100244)	Year
24607 | Dover--Rochester, NH--ME	2041	1800.83	0	POINT(-70.90442492 43.23100244)	Year
24607 | Dover--Rochester, NH--ME	2042	3349.88	0	POINT(-70.90442492 43.23100244)	Year
24607 | Dover--Rochester, NH--ME	2043	5550.06	0	POINT(-70.90442492 43.23100244)	Year
24607 | Dover--Rochester, NH--ME	2044	8636.04	0	POINT(-70.90442492 43.23100244)	Year
24607 | Dover--Rochester, NH--ME	2045	12986.3	0	POINT(-70.90442492 43.23100244)	Year
24607 | Dover--Rochester, NH--ME	2046	17251.6	0	POINT(-70.90442492 43.23100244)	Year
24607 | Dover--Rochester, NH--ME	2047	22708.3	0	POINT(-70.90442492 43.23100244)	Year
24607 | Dover--Rochester, NH--ME	2048	29664.5	0	POINT(-70.90442492 43.23100244)	Year
24607 | Dover--Rochester, NH--ME	2049	38666.3	0	POINT(-70.90442492 43.23100244)	Year
24607 | Dover--Rochester, NH--ME	2050	50365.7	0	POINT(-70.90442492 43.23100244)	Year
24823 | Dubuque, IA--IL	2045	224.44	0	POINT(-90.69257095 42.50456523)	Year
24823 | Dubuque, IA--IL	2046	565.045	0	POINT(-90.69257095 42.50456523)	Year
24823 | Dubuque, IA--IL	2047	1068.04	0	POINT(-90.69257095 42.50456523)	Year
24823 | Dubuque, IA--IL	2048	1788.59	0	POINT(-90.69257095 42.50456523)	Year
24823 | Dubuque, IA--IL	2049	2808.75	0	POINT(-90.69257095 42.50456523)	Year
24823 | Dubuque, IA--IL	2050	4195.45	0	POINT(-90.69257095 42.50456523)	Year
24850 | Duluth, MN--WI	2043	359.591	0	POINT(-92.12923183 46.76382327)	Year
24850 | Duluth, MN--WI	2044	911.2	0	POINT(-92.12923183 46.76382327)	Year
24850 | Duluth, MN--WI	2045	1736.84	0	POINT(-92.12923183 46.76382327)	Year
24850 | Duluth, MN--WI	2046	2939.7	0	POINT(-92.12923183 46.76382327)	Year
24850 | Duluth, MN--WI	2047	4680.91	0	POINT(-92.12923183 46.76382327)	Year
24850 | Duluth, MN--WI	2048	7115.21	0	POINT(-92.12923183 46.76382327)	Year
24850 | Duluth, MN--WI	2049	9505.65	0	POINT(-92.12923183 46.76382327)	Year
24850 | Duluth, MN--WI	2050	12426.9	0	POINT(-92.12923183 46.76382327)	Year
25228 | Durham, NC	2036	759.904	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2037	1941.56	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2038	3743.8	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2039	6435.87	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2040	10458	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2041	16292.1	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2042	22455.3	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2043	30516.6	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2044	41140	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2045	55075.7	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2046	73001.8	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2047	96072	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2048	125460	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2049	162188	0	POINT(-78.94746602 35.9796355)	Year
25228 | Durham, NC	2050	207457	0	POINT(-78.94746602 35.9796355)	Year
25498 | Eagle Pass, TX	2043	123.59	0	POINT(-100.4725695 28.69816397)	Year
25498 | Eagle Pass, TX	2044	313.176	0	POINT(-100.4725695 28.69816397)	Year
25498 | Eagle Pass, TX	2045	596.946	0	POINT(-100.4725695 28.69816397)	Year
25498 | Eagle Pass, TX	2046	1010.36	0	POINT(-100.4725695 28.69816397)	Year
25498 | Eagle Pass, TX	2047	1608.81	0	POINT(-100.4725695 28.69816397)	Year
25498 | Eagle Pass, TX	2048	2445.47	0	POINT(-100.4725695 28.69816397)	Year
25498 | Eagle Pass, TX	2049	3267.06	0	POINT(-100.4725695 28.69816397)	Year
25498 | Eagle Pass, TX	2050	4271.09	0	POINT(-100.4725695 28.69816397)	Year
25687 | East Liverpool, OH--WV--PA	2047	88.4787	0	POINT(-80.57044741 40.64450902)	Year
25687 | East Liverpool, OH--WV--PA	2048	220.576	0	POINT(-80.57044741 40.64450902)	Year
25687 | East Liverpool, OH--WV--PA	2049	411.475	0	POINT(-80.57044741 40.64450902)	Year
25687 | East Liverpool, OH--WV--PA	2050	677.542	0	POINT(-80.57044741 40.64450902)	Year
25849 | East Stroudsburg, PA--NJ	2041	471.693	0	POINT(-75.21042934 41.02030975)	Year
25849 | East Stroudsburg, PA--NJ	2042	1195.44	0	POINT(-75.21042934 41.02030975)	Year
25849 | East Stroudsburg, PA--NJ	2043	2218.25	0	POINT(-75.21042934 41.02030975)	Year
25849 | East Stroudsburg, PA--NJ	2044	3667.66	0	POINT(-75.21042934 41.02030975)	Year
25849 | East Stroudsburg, PA--NJ	2045	5699.47	0	POINT(-75.21042934 41.02030975)	Year
25849 | East Stroudsburg, PA--NJ	2046	8567.02	0	POINT(-75.21042934 41.02030975)	Year
25849 | East Stroudsburg, PA--NJ	2047	11386.5	0	POINT(-75.21042934 41.02030975)	Year
25849 | East Stroudsburg, PA--NJ	2048	15013.6	0	POINT(-75.21042934 41.02030975)	Year
25849 | East Stroudsburg, PA--NJ	2049	19653.3	0	POINT(-75.21042934 41.02030975)	Year
25849 | East Stroudsburg, PA--NJ	2050	25686.8	0	POINT(-75.21042934 41.02030975)	Year
26038 | Eau Claire, WI	2043	286.938	0	POINT(-91.4445609 44.85826795)	Year
26038 | Eau Claire, WI	2044	727.097	0	POINT(-91.4445609 44.85826795)	Year
26038 | Eau Claire, WI	2045	1385.92	0	POINT(-91.4445609 44.85826795)	Year
26038 | Eau Claire, WI	2046	2345.75	0	POINT(-91.4445609 44.85826795)	Year
26038 | Eau Claire, WI	2047	3735.16	0	POINT(-91.4445609 44.85826795)	Year
26038 | Eau Claire, WI	2048	5677.62	0	POINT(-91.4445609 44.85826795)	Year
26038 | Eau Claire, WI	2049	7585.09	0	POINT(-91.4445609 44.85826795)	Year
26038 | Eau Claire, WI	2050	9916.14	0	POINT(-91.4445609 44.85826795)	Year
26416 | El Centro--Calexico, CA	2024	33.8879	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2025	110.193	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2026	199.861	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2027	340.054	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2028	689.322	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2029	6773.8	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2030	17306.7	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2031	31018.7	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2032	45868.8	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2033	62977.5	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2034	81460.2	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2035	104724	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2036	133177	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2037	167602	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2038	209400	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2039	259808	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2040	320543	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2041	393993	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2042	482853	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2043	590227	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2044	718591	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2045	870241	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2046	1046450	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2047	1247250	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2048	1470570	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2049	1712330	0	POINT(-115.545086 32.77064474)	Year
26416 | El Centro--Calexico, CA	2050	1967080	0	POINT(-115.545086 32.77064474)	Year
26750 | Elizabethtown--Radcliff, KY	2048	340.765	0	POINT(-85.91913999 37.77880846)	Year
26750 | Elizabethtown--Radcliff, KY	2049	843.124	0	POINT(-85.91913999 37.77880846)	Year
26750 | Elizabethtown--Radcliff, KY	2050	1558.87	0	POINT(-85.91913999 37.77880846)	Year
26794 | Elkhart, IN--MI	2043	845.322	0	POINT(-85.92590797 41.65933058)	Year
26794 | Elkhart, IN--MI	2044	2142.04	0	POINT(-85.92590797 41.65933058)	Year
26794 | Elkhart, IN--MI	2045	4082.94	0	POINT(-85.92590797 41.65933058)	Year
26794 | Elkhart, IN--MI	2046	6910.59	0	POINT(-85.92590797 41.65933058)	Year
26794 | Elkhart, IN--MI	2047	11003.8	0	POINT(-85.92590797 41.65933058)	Year
26794 | Elkhart, IN--MI	2048	16726.3	0	POINT(-85.92590797 41.65933058)	Year
26794 | Elkhart, IN--MI	2049	22345.8	0	POINT(-85.92590797 41.65933058)	Year
26794 | Elkhart, IN--MI	2050	29213.1	0	POINT(-85.92590797 41.65933058)	Year
27118 | Elmira, NY	2041	190.899	0	POINT(-76.84913874 42.1253892)	Year
27118 | Elmira, NY	2042	483.808	0	POINT(-76.84913874 42.1253892)	Year
27118 | Elmira, NY	2043	897.748	0	POINT(-76.84913874 42.1253892)	Year
27118 | Elmira, NY	2044	1484.34	0	POINT(-76.84913874 42.1253892)	Year
27118 | Elmira, NY	2045	2306.63	0	POINT(-76.84913874 42.1253892)	Year
27118 | Elmira, NY	2046	3467.16	0	POINT(-76.84913874 42.1253892)	Year
27118 | Elmira, NY	2047	4608.22	0	POINT(-76.84913874 42.1253892)	Year
27118 | Elmira, NY	2048	6076.17	0	POINT(-76.84913874 42.1253892)	Year
27118 | Elmira, NY	2049	7953.89	0	POINT(-76.84913874 42.1253892)	Year
27118 | Elmira, NY	2050	10395.7	0	POINT(-76.84913874 42.1253892)	Year
27253 | El Paso, TX--NM	2037	3707.96	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2038	9472.35	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2039	18265.5	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2040	31379.3	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2041	50890	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2042	79134.5	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2043	108824	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2044	147536	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2045	198232	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2046	264303	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2047	348510	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2048	455777	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2049	590306	0	POINT(-106.3894049 31.78066369)	Year
27253 | El Paso, TX--NM	2050	755610	0	POINT(-106.3894049 31.78066369)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2026	17.0174	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2027	52.9137	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2028	94.0455	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2029	157.607	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2030	314.147	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2031	3013.73	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2032	7608.63	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2033	13467.2	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2034	19672	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2035	26668.6	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2036	34060.4	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2037	43203.1	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2038	54275.5	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2039	67679.6	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2040	84094.8	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2041	104222	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2042	129014	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2043	159631	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2044	197404	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2045	243853	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2046	300264	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2047	367889	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2048	447697	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2049	539785	0	POINT(-120.6718214 35.52774675)	Year
27261 | El Paso de Robles (Paso Robles)--Atascadero, CA	2050	643142	0	POINT(-120.6718214 35.52774675)	Year
27631 | Enid, OK	2047	110.562	0	POINT(-97.89238882 36.4018893)	Year
27631 | Enid, OK	2048	275.629	0	POINT(-97.89238882 36.4018893)	Year
27631 | Enid, OK	2049	514.176	0	POINT(-97.89238882 36.4018893)	Year
27631 | Enid, OK	2050	846.649	0	POINT(-97.89238882 36.4018893)	Year
27685 | Enterprise, AL	2050	92.6067	0	POINT(-85.79761357 31.32780169)	Year
27766 | Erie, PA	2043	953.896	0	POINT(-80.11421282 42.08557134)	Year
27766 | Erie, PA	2044	2417.16	0	POINT(-80.11421282 42.08557134)	Year
27766 | Erie, PA	2045	4607.35	0	POINT(-80.11421282 42.08557134)	Year
27766 | Erie, PA	2046	7798.19	0	POINT(-80.11421282 42.08557134)	Year
27766 | Erie, PA	2047	12417.2	0	POINT(-80.11421282 42.08557134)	Year
27766 | Erie, PA	2048	18874.7	0	POINT(-80.11421282 42.08557134)	Year
27766 | Erie, PA	2049	25215.8	0	POINT(-80.11421282 42.08557134)	Year
27766 | Erie, PA	2050	32965.2	0	POINT(-80.11421282 42.08557134)	Year
28117 | Eugene, OR	2023	1621.15	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2024	4191.98	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2025	7967.21	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2026	13473.7	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2027	21570.1	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2028	33413.1	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2029	45703.4	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2030	62206.8	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2031	83965.6	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2032	112845	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2033	151351	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2034	202392	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2035	269313	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2036	357064	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2037	470471	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2038	616228	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2039	804001	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2040	1040420	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2041	1333570	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2042	1689990	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2043	2114650	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2044	2608840	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2045	3170060	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2046	3790490	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2047	4457600	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2048	5155750	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2049	5864600	0	POINT(-123.0758902 44.06495591)	Year
28117 | Eugene, OR	2050	6564560	0	POINT(-123.0758902 44.06495591)	Year
28198 | Eureka, CA	2030	10.7394	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2031	32.9174	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2032	57.6651	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2033	94.8244	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2034	183.272	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2035	1655.02	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2036	4061.83	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2037	7013.55	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2038	10032.9	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2039	13364.5	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2040	16861.7	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2041	21254.5	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2042	26729.4	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2043	33599.1	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2044	42354.4	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2045	53492.5	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2046	67680.9	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2047	85743.8	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2048	108687	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2049	137609	0	POINT(-124.1697449 40.77709953)	Year
28198 | Eureka, CA	2050	173525	0	POINT(-124.1697449 40.77709953)	Year
28333 | Evansville, IN--KY	2046	696.633	0	POINT(-87.53792402 37.97855894)	Year
28333 | Evansville, IN--KY	2047	1745.74	0	POINT(-87.53792402 37.97855894)	Year
28333 | Evansville, IN--KY	2048	3281.45	0	POINT(-87.53792402 37.97855894)	Year
28333 | Evansville, IN--KY	2049	5452.91	0	POINT(-87.53792402 37.97855894)	Year
28333 | Evansville, IN--KY	2050	8482.84	0	POINT(-87.53792402 37.97855894)	Year
28657 | Fairfield, CA	2021	51.2572	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2022	134.671	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2023	231.884	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2024	389.334	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2025	810.105	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2026	8365.9	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2027	21671.8	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2028	39332.2	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2029	58916.1	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2030	82151.4	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2031	108149	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2032	141860	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2033	184370	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2034	237186	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2035	302617	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2036	381994	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2037	477076	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2038	589691	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2039	722213	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2040	877007	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2041	1056370	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2042	1262010	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2043	1494690	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2044	1753110	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2045	2033290	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2046	2329540	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2047	2635280	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2048	2943580	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2049	3247020	0	POINT(-122.0339381 38.26007356)	Year
28657 | Fairfield, CA	2050	3540470	0	POINT(-122.0339381 38.26007356)	Year
28873 | Fairmont, WV	2045	79.9233	0	POINT(-80.1502196 39.47032686)	Year
28873 | Fairmont, WV	2046	201.213	0	POINT(-80.1502196 39.47032686)	Year
28873 | Fairmont, WV	2047	380.329	0	POINT(-80.1502196 39.47032686)	Year
28873 | Fairmont, WV	2048	636.92	0	POINT(-80.1502196 39.47032686)	Year
28873 | Fairmont, WV	2049	1000.2	0	POINT(-80.1502196 39.47032686)	Year
28873 | Fairmont, WV	2050	1494	0	POINT(-80.1502196 39.47032686)	Year
29089 | Fargo, ND--MN	2041	448.881	0	POINT(-96.82122129 46.86047475)	Year
